num_followers,num_stars,forks,num_followings,username,num_repositories,stars_received 
8,366,0,35,meetajhu,1,0
0,0,0,1,NateLiu9,1,0
0,0,0,1,NJU19OK,0,0
0,0,0,14,skygyh,0,0
0,71,0,77,dixiematt8,0,0
13,808,0,227,easytraveller,18,0
0,0,0,25,M1tl,1,0
3,0,0,10,devzoneph,12,0
8,80,1,11,nuzelac,30,3
3,1,0,10,MaxwellCody,1,1
0,2,0,2,ajperella,1,0
2,17,4,3,rammarj,12,14
3,134,0,12,radao,1,0
195,67,48,13,a1k0n,30,505
7,155,2,18,kretash,18,15
887,26,1046,18,bendc,12,15408
208,1,0,0,johnmccutchan,1,0
891,26,761,3,orangeduck,16,7619
88,98,8,10,foldi,27,74
1,8,0,1,theforager,6,0
2100,48,2034,15,DmitryBaranovskiy,12,11075
0,8,0,13,rubinliudongpo,5,4
0,1,0,2,samuelli97,3,0
19,132,0,65,jinax,2,1
1900,16,670,7,unconed,27,9113
4,10,0,7,earikan,6,2
8,63,0,7,songabc,23,0
0,1,0,2,meJayu,8,0
175,5,14,0,teichman,10,6
2,0,1,7,poojan124,6,0
1,0,0,4,imamol555,10,0
1,6,0,8,yilibin,10,3
0,0,0,1,chaithanyainsofe,0,0
1,0,0,5,pwiercinski,0,0
0,31,0,2,alchy,13,0
8,92,2,23,Vincentqyw,27,3
38,24,16,32,vaibhawvipul,23,19
2,48,0,30,dcscodelife,3,0
0,7,0,6,sh4062,6,0
126,971,39,375,gr33ndata,30,89
2,6,2,10,NiklasDL,3,7
0,2,1,11,schen57,28,0
0,1,0,1,leakymutant,1,0
7,444,0,108,linhx13,24,0
0,4,3,2,adamtiger,10,10
38,37,2,72,manorie,17,37
8,4,4,9,ninkle,22,3
1,44,0,7,mlalpha,3,0
0,14,1,10,nameless-Chatoyant,15,1
0,122,0,6,DataNerdery,6,0
0,1,0,2,OHeimlich,3,0
50,57,2,9,eliascodes,11,11
4,9,0,4,JINKEHE,16,0
6,180,0,18,yydai,14,2
0,6,0,5,nikhileshxiii,3,0
9,11,1,17,sayak119,29,0
0,4,0,1,sungyoon-lee,11,0
1,27,0,16,kenshomacro,4,0
6,0,1,45,NMHai,9,0
1,22,0,2,cholakov,3,0
2,77,0,5,maxnk,8,0
0,0,0,26,jessezhangye,0,0
1,0,0,27,Jping0,4,0
5,89,0,32,onocy,13,0
23,5,1,164,iam91,28,2
3,17,0,14,smsxgz,3,2
1,7,0,20,dai1054067910,1,0
0,0,0,6,Encounter77,13,0
5,4,0,123,tristanbf,3,0
1,8,0,14,Jsonya,4,0
0,36,0,1,kaspur,0,0
3,3,2,4,jamtartley,10,8
3,46,0,46,agarun,6,0
1,53,4,11,zhengyhn,18,7
7,33,1,19,dermoumi,15,3
5,0,2,5,shoaibrayeen,10,0
3,61,0,4,yuxiangdai,28,0
0,0,0,6,atoyansk,20,0
0,0,0,5,LianhaoYin,7,0
1,0,0,3,Anirudh1313,16,0
4,10,0,89,Andrewuetyang,7,0
11,8,0,19,revaries,10,1
25,15,1,16,PeterHuang2015,22,8
3,4,1,6,zujia,7,0
0,0,0,1,makotowadasako,0,0
1,28,0,23,sunyuu,8,0
7,1,0,239,xzants,0,0
0,19,0,8,879445037,0,0
3,10,0,130,shuwang5456,4,2
35,1400,0,482,xuyanjoseph,3,0
0,20,0,9,ethan-t,4,2
9,16,8,19,pushkalkatara,10,4
9,2,0,70,osukaru16,28,0
0,19,0,11,wildfirecode,14,2
2,11,0,9,cristigoia,22,0
9,1,0,142,natekhchan,0,0
2,69,0,28,irvinleegc,28,0
54,78,101,47,vanhuyz,21,220
6,44,0,32,linboqiao,20,0
0,4,0,1,VictorLeeLk,7,0
5,42,0,3,jcsibon,13,0
1,3,0,9,sqlservian,2,0
0,8,0,2,abbottmd,8,6
1,74,0,22,KushnerykPavel,6,0
8,20,24,8,scheckmedia,9,95
0,4,0,3,pengyanqiu666,5,0
1,38,0,2,omidv28,5,0
0,0,0,1,zhmath,1,0
0,3,0,13,chikaobuah,3,0
3,27,0,25,stwykd,11,0
0,0,0,1,hefv57,0,0
2,0,0,2,kbardool,12,0
4,385,0,14,lookenwu,11,0
1,30,1,13,Yagami360,4,6
1,5,0,3,pierluigi-failla,3,3
0,1,1,4,Anurag14,7,0
1,39,0,65,morrowd,2,0
0,2,0,1,tena8808,11,0
13,365,38,22,tdoly,16,117
0,6,0,2,BlueStamford,2,0
27,85,0,19,lhillah,8,0
0,0,0,1,aimxu,1,0
2,0,0,6,adityardesai,26,0
0,0,0,7,tozcan,0,0
1,10,0,14,minas1900,29,0
48,1300,0,377,horaciojcfilho,1,0
2,0,0,34,Morefaya,23,0
1,3,0,1,mookiekim,4,0
0,1,0,3,analyticsraju,14,0
2,7,0,10,FrancoisCzarny,5,0
1,0,0,1,ksheetal,4,0
7,112,0,14,eric2323223,27,15
2,12,1,3,nikit19,11,0
2,0,0,6,batrasahab,3,1
4,0,0,3,zainthecoder,9,0
15,28,2,24,shyshin,19,4
3,0,0,36,AhmedAbdeen11,14,0
3,0,0,5,asheeque,3,0
12,8,7,8,iamKunal,10,11
6,9,0,52,rakesh258,23,0
15,34,1,9,zmf0507,17,33
6,87,14,8,faraazahmad,27,14
1,0,0,0,deepak15022,4,0
2,0,0,2,Swatinegi,1,0
4,0,5,0,vsp4,3,29
17,56,0,43,ShikharJ,25,0
7,8,0,21,afzal048,4,2
5,27,3,3,joythecoder,9,2
5,4,0,4,saquib-ali-khan,29,2
17,25,7,8,aksh98,24,16
3,0,1,0,LostInCode404,6,0
10,6,0,9,storytellerr,15,3
1,2,0,3,nvanandsah,21,1
0,0,0,1,Ankitagulati4,1,0
91,1,8,3,mayank2903,8,13
7,1,0,0,KalindiFonda,29,0
29,43,0,103,stefanivic,5,0
2800,1000,4017,89,afollestad,24,21791
14,16,4,14,grgvineet,27,5
1,0,0,0,murielejacquier,0,0
305,217,6,3,simonng,3,9
1,0,0,1,rahulscience,1,0
7,75,0,14,lokeshsaini94,17,1
2,0,1,0,gecanow,11,1
1,0,0,2,lizpetrov,8,0
6,4,5,6,arianais,25,3
35,34,1,11,carmichaelalonso,18,3
1500,86,1773,1,MengTo,5,15411
4,1,0,8,jbhav24,0,0
8,0,2,2,akshayadinesh,23,0
3,10,0,6,brettfazio,5,1
1,0,0,0,Rishija,3,1
573,139,1354,84,parkjs814,24,10038
2,7,3,0,sidvishnoi,7,7
10,3,4,2,STBTony,30,11
52,123,18,29,justicesuh,24,123
11,15,8,0,divyamamgai,30,4
3,0,0,3,creatorgaming,4,0
24,30,4,3,ravi-ojha,17,3
15,16,0,16,mudit9,10,5
17,8,0,7,rewanth1997,17,0
119,0,48,3,debugmodedotnet,27,58
4,6,0,9,ron221,6,0
1,1,0,1,candyappl3,7,0
3,1,0,12,stringconstant,8,0
5,53,1,10,IsaiasSantana,18,6
18,16,4,15,AkashKG,9,14
232,4,341,0,manojmj92,25,666
3,1,0,4,ashleefoureyes,7,0
22,0,128,0,theintencity,19,257
2,13,0,2,zer0ohm,6,0
9,18,1,12,Omar-Gonzalez,20,9
3,12,0,12,SrdjanSpasojevic,1,0
7,106,0,18,roddeluca,9,1
6,82,1,6,mahboobehad,4,0
3,48,1,3,BhekimpiloNdhlela,15,13
5,6,1,11,andrei3131,15,3
1,13,0,1,djacoronel,5,1
5,20,0,19,tlhcelik,20,3
3,38,3,5,dpfoose,9,0
4,7,0,8,Sibabalwe-Qamata,7,1
11,33,0,13,soryncrash13,10,16
7,40,0,32,OskarEn,17,1
2,5,0,9,Sarthakdtu,3,0
2,33,0,9,tigerkdp,0,0
7,51,0,20,davidkrdona,24,0
17,63,0,42,ArmCM,7,0
2,72,0,6,d3vil0p3r,21,0
19,20,2,30,ys1998,20,6
23,236,0,45,ntilotta,0,0
3,34,1,12,riklowe,2,2
2,3,0,4,wubudubulubb,3,0
1,9,0,6,billahmasumcu,3,1
4,36,1,3,tobiamos,17,4
2,0,0,22,Mohamed-Eid,6,0
1,22,0,4,RamizSlt,1,0
5,5,0,6,MarkKobs,21,0
2,8,0,1,hmurchison,3,0
2,22,0,4,swepat,0,0
36,875,5,208,guptarohit,23,23
1,0,0,1,MachieLal,24,0
5,46,0,23,zhuruliang,16,2
8,3,1,8,blakelockley,11,1
3,4,0,30,Adekunle77,12,0
1,2,0,4,EliseHerro,0,0
10,260,0,62,rpairo,6,0
10,187,1,9,LamourBt,4,5
4,46,29,1,joncardasis,19,120
3,3,0,1,imnathan,7,0
1,12,0,0,kumarc-123,9,4
1,0,1,1,BarOdr,8,0
3,0,0,0,pri8771,2,0
1,1,0,0,Ratmir7,1,0
4,7,0,2,sency90,11,5
1,30,0,5,KweonKang,11,0
5,63,0,10,Niraj-Fonseka,20,0
1,21,0,1,alekill,3,0
1,1,2,5,iamnishantrai,6,0
3,94,0,9,nijiang,3,0
4,5,1,1,karenRoMa,28,0
3,8,0,33,VaalSquared,14,0
12,195,0,5,EdmundKorley,16,5
2,24,1,8,marlon2brando,13,6
4,8,0,8,SimoMazil,6,0
3,17,0,9,kamilpawlik,5,3
8,0,0,15,Walxyy,18,0
1,2,0,1,shengithub,2,0
1,8,0,1,jml248,2,0
4,79,0,1,tomatoK,14,0
1,0,0,1,Sanchichawla,1,0
4,8,0,6,codebu5ter,23,0
1,0,0,1,18niks,3,0
5,19,0,10,digimkr,0,0
3,1,2,2,AviDuttaGlobant,5,0
1,4,0,0,Luciquell,1,0
1,3,0,1,ezlivin,3,0
1,8,0,0,djspoko,1,0
3,25,0,4,adnangumus,12,0
1,1,0,0,rtbalazs,5,0
28,0,0,33,bsrAkdg,7,0
1,27,0,4,fenghuang86,5,0
2,1,0,1,mhollis1980,12,0
1,1,0,9,xjli1972,1,1
3,29,0,3,alinoz77,12,0
1,8,0,0,ozanasan,22,1
2,26,0,1,Chihpin,12,1
4,0,0,7,Manisha1998,0,0
1,0,0,0,goelShweta,6,0
6,26,0,27,JonLu90,15,0
7,228,0,4,Jallynme,11,0
2,0,0,5,MansiSharma1,4,0
0,0,0,6,manmeet0307,1,0
3,7,1,5,NISHITA97,10,2
0,0,0,2,namanmitt,3,0
11,0,4,22,GarimaGrewal,8,1
14,0,1,28,AnchalJain,14,1
2,10,4,4,rastogimitanshi,19,0
4,0,0,3,chanchurbansal,8,3
6,4,0,2,Keerti-Gautam,9,2
33,61,0,78,apoorvasingh17,12,1
1,1,0,2,taksuparth,6,0
2,0,0,3,amisha29,4,0
2,2,3,0,ayush1252,25,1
15,3,16,1,arpansac,23,2
2,3,0,0,Ishmita,10,0
31,15,47,5,royalpranjal,29,77
31,25,2,7,shivan1b,16,6
1,0,0,0,nasehim7,6,0
4,1,0,3,jnomani,22,0
4,0,0,0,jig08,0,0
3,0,3,1,pavleenkaur,17,1
7,0,0,0,dhruvsaidava,10,0
7,0,1,0,AbhineetJain,13,0
25,64,1,14,hiteshgarg14,27,6
14,12,13,17,JimishF,29,17
53,19,96,3,vmbrasseur,29,547
22,29,3,0,codingblazer,12,1
21,21,0,13,fatimarafiqui,21,6
11,11,7,16,nipungarg59,19,1
15,11,0,12,arkwl,29,4
2,0,3,0,Shreya4496,9,0
2,0,0,1,ArunimaS08,0,0
4,0,0,2,meenakshi-dhanani,8,1
6,4,0,2,arunimasharma,12,0
16,11,3,19,bhavyaagg,19,1
7,1,0,11,RhnSharma,2,0
8,0,0,2,privacyismyth,10,0
75,595,1,70,dexter1691,25,1
8,11,1,3,Sid-2D,24,5
17,1,6,8,thegeekybaniya,26,4
6,10,0,8,DoMINAToR98,22,0
8,4,8,2,Kida007,9,4
1,13,1,8,PronomitaDey,30,0
14,14,0,11,madhavrathi,27,0
3,2,0,11,RajatGarg97,13,0
9,7,2,42,mzeeqazi,21,0
1,3,1,1,himanshu0113,8,0
2500,57,9,55,cyanogen,10,35
379,491,0,91,neave,0,0
34,444,3,18,yogeshbalan,28,14
17,74,5,4,francais-harry,5,7
6,0,0,8,rbrishabh,5,0
5,2,0,5,hyerra,4,0
7,1,1,0,AMITNKALRA,16,0
0,2,0,1,ashishrama,3,0
3,0,0,2,theindiandev1065,12,3
1,0,0,0,7saheelahmed,7,0
1,0,0,14,Rishabhagrawal52,3,0
1,2,2,5,a-m-a-z,16,2
2,2,1,2,SidharthBansal,21,0
4,14,1,31,futurikidis21,8,3
2,1,0,3,aditya-mukherjee,6,0
8,145,3,127,digvijayky,14,1
8,11,0,21,maxwolff,13,3
65,210,7,132,rohangoel96,28,11
0,0,0,1,senthil24397,0,0
12,28,4,23,purvanshi,23,6
8,63,15,22,ashokbijoy,10,11
3,2,1,9,Bhawana3,13,0
0,3,0,12,atuls7,0,0
21,583,1,145,mehul-m-prajapati,20,0
2,0,0,38,xagva,4,0
4,43,2,14,rmnoon,7,22
3,0,0,22,chinmaykishore,5,0
6,0,1,31,apassi99,20,0
1,1,0,17,krnbwj,5,0
1,6,0,5,vatsal12117,15,2
5,1,0,44,imtesla,3,0
3,16,0,38,cmrmahesh,3,2
0,25,0,11,Chelwin,29,0
7,65,0,28,divyam8,19,1
6,0,0,49,harshitdiit,2,0
0,0,0,2,pabajaj,1,0
9,339,0,114,nithinsingh61,10,3
25,252,0,17,awhitesong,14,1
3,52,0,14,Semen52,9,0
7,4,0,17,chinmayabhat,7,0
7,42,7,27,Prashant47,30,6
0,1,0,6,pulkitbhutani,12,0
2,0,0,39,PrafulV,1,0
2,12,0,17,vishram0709,5,0
4,1,1,3,tadityasrinivas,1,1
0,0,0,1,vaibhavguptabits,18,0
4,2,2,5,glamtechie,5,2
15,38,3,45,samarthmshah,15,5
11,0,9,0,semihsalihoglu,5,21
21,5,24,0,pararthshah,20,52
21,11,26,2,wcmac,2,56
2,0,0,0,adityabits,4,0
8,0,1,0,qvolta,1,5
20,92,11,15,aquach,29,30
520,1,268,5,jiweil,12,945
49,11,30,43,qipeng,14,50
30,0,0,1,angelxuanchang,9,0
12,4,1,10,drowolath,16,1
111,128,164,0,sdispater,26,3068
12,5,0,5,ckaye89,5,0
11,2,0,3,alexritter96,11,0
16,8,0,1,dreitz,2,2
41,140,4,38,aeby,27,12
75,30,2,3,ryan-lane,17,9
23,4,0,19,danasaur,25,2
2700,15,667,0,zedshaw,27,2702
89,0,49,0,gcwnow,17,66
4,5,0,4,dongdongmian,23,0
17,0,0,1,MikeLeitch,1,0
50,0,0,0,ekb,0,0
48,17,0,26,jrullmann,3,0
16,0,0,0,SaraD,0,0
3,8,2,11,rakeshgunduka,19,1
21,1200,0,74,onix,7,4
1,2,0,5,pyfrog,25,0
16,1,0,3,coreyweb,7,0
79,24,9,6,sonyagreen,12,14
191,432,48,45,LeCoupa,12,73
1,36,0,33,clambygrum,3,0
0,0,0,2,victorhugoob,0,0
5,14,0,4,Ocupe,14,0
0,1,0,19,zhengjianhong001,4,1
1,106,0,12,jxcpu2008,8,0
1,25,1,3,admanheart,4,0
2,0,1,3,ianbruening,5,0
1,5,0,2,huangmean,4,0
29,218,1,57,pviniciusfm,22,1
5,23,0,26,yefengzkk,10,0
0,47,0,25,Hayao41,29,1
70,970,11,322,alaingalvan,28,57
1,2,0,4,GJS153,7,0
1,2,0,10,j-duff,1,0
0,0,0,1,limaiwang,0,0
3,11,6,11,BayronP,22,0
0,1,0,14,HaoWangCASIA,4,0
9,69,2,91,dengl11,9,2
8,3,0,1,Malhou,2,1
16,15,3,5,mrcoulson,14,12
36,34,10,14,artfwo,22,57
2000,3,95852,5,octocat,7,11484
191,7,4,20,kamzilla,9,1
11,23,0,2,sateeshkumarb,6,1
28,164,127,13,dcompute,12,122
30,15,0,10,maco,24,3
21,8,9,3,eiz,21,61
19,35,1,1,giltotherescue,6,14
12,24,0,3,johnmangino,13,12
4,11,0,9,graoke,6,0
24,5,0,0,paulhildebrandt,3,11
17,16,24,3,chadbraunduin,5,151
17,490,2,63,ibraheem4,15,1
3,5,0,3,ptanh007,14,1
0,10,0,1,hugozerken,14,2
0,0,0,3,tangguihua,13,0
0,0,0,14,nanderson-rodrigues,0,0
8,11,2,31,Pro-Panda,17,1
5,3,0,1,Gersho,0,0
0,1,0,5,NaufalMuntaaza,2,0
0,0,0,2,dyn2016,2,0
0,1,0,4,flty,14,1
3,50,0,21,Premiumlab,12,1
1,13,2,46,christianbalderrama,14,3
9,204,1,70,tuxlovesyou,6,1
5,36,1,195,keyvhinng,14,0
0,0,0,8,Samakwa,1,0
36,231,17,50,jayelm,22,45
1,0,0,13,sugarbearwei,27,0
1,2,0,20,bornevilgenius,2,0
17,812,7,177,talegari,22,10
1,0,0,100,ManojreddyAmireddy,1,0
39,226,7,176,Digo,19,6
4,12,0,18,LeonAHe,11,0
9,342,2,52,ebigelow,21,12
0,0,0,2,RamenHub,0,0
5,61,2,35,qytang326,19,10
0,17,0,17,sidsearch,11,2
0,0,0,18,Bruno1014,0,0
0,1,0,2,e361,2,0
0,58,0,1,DennisXie,10,0
6,55,0,15,aurorax,8,8
4,170,0,5,skorolewww,1,0
7,8,5,11,bmistree,27,11
1,0,0,1,drawlerr,10,0
15,8,5,8,bgwines,29,22
6,2,0,1,filipemesquita,0,0
33,9,2,2,swestwood,13,5
68,1,50,4,swager,11,132
3,234,0,2,2timesjay,9,1
53,221,59,32,dmcc,14,58
43,18,30,14,hassyGo,10,94
18,4,0,0,bmccann,10,1
25,23,1,33,mgruesbeck,15,1
113,10,6,18,EmmaBYPeng,20,14
15,64,1,8,jamesharding,22,9
306,26,21,0,andresy,21,61
0,9,0,12,auren,0,0
44,3,26,0,kelvinguu,8,156
9,4,1,980,FlappyLang,1,0
0,13,0,15,halflearned,18,2
0,0,2,4,Fcolli,3,1
15,108,5,57,cathyxz,24,2
1,5,0,14,bxfly,4,0
9,66,5,33,danilo-augusto,7,84
12,119,0,669,velihamza,5,0
0,0,0,38,TPPresents,1,0
3,44,1,12,XiZepu,12,0
4,4,0,53,burebistaxk,11,0
0,0,0,15,edward-s-0001,1,0
8,82,1,18,zxzl,5,0
23,269,0,266,enociz,14,1
1,6,0,26,newhotter,14,0
2,26,1,17,riyadshauk,11,1
0,5,0,6,trading4living,2,0
39,61,21,21,yuhaozhang,13,57
25,1200,0,218,nheminger,7,0
0,0,0,6,ghShu,18,0
0,62,0,21,inkit,6,0
2,9,0,20,JustinLin610,5,1
109,217,317,45,ematvey,30,834
10,134,1,217,rakandirbas,8,1
3,75,0,208,sawantakash321,23,0
2,40,0,8,zxydi1992,12,0
3,0,0,2,ellenmellon,4,0
3,87,0,17,LiZhangQMUL,6,0
9,46,0,112,ladybugtju,19,0
24,8,7,13,d1ngn1gefe1,24,13
4,6,0,7,zliu24,4,0
9,834,0,209,daokouer,3,0
6,77,0,13,MatthewSBarnes,3,0
7,0,1,78,ludlows,20,0
0,1,0,5,vivek252007,12,0
4,24,0,3,manyu90,7,3
4,49,0,54,ssokhey,11,0
1,8,0,57,yeticSite,1,0
16,1,5,27,mihir-thakkar,13,2
0,3,0,1,timothywagner,0,0
0,1,0,5,yudong27,9,0
3,412,0,29,nguyenchicuongvn,3,0
1,20,0,11,kamaldsingh,14,0
13,126,0,44,vladtco,6,0
0,1,0,10,xanhxanh94,3,0
0,0,0,3,sc-shwgup,1,0
2,4,0,11,simba0626,4,0
2,15,1,14,yukatherin,22,0
5,75,1,18,carluccyo,17,0
11,61,5,39,premgane,16,11
8,476,0,143,yangxuecheng,1,0
10,24,0,39,dkelll,26,0
33,639,4,128,GameCracker,19,7
4,5,0,81,Soham0,10,2
0,0,0,9,dilectus,1,0
4,99,0,54,gkaramanolakis,21,1
11,727,8,63,jeradf,8,16
69,60,142,47,rakeshvar,15,307
0,0,0,5,garflin,1,0
1,28,0,22,yuxing-zhang,0,0
10,102,1,24,Conglang,10,3
1,9,0,9,Batman001,12,1
0,11,0,4,WildeLau,1,0
13,632,0,79,escholtz,3,0
4,21,0,17,chbrian,4,0
24,308,3,84,Chriskuei,9,8
0,17,0,15,mrym88,9,0
10,9,0,12,AndreCI,5,1
4,16,0,49,raul-jr3,16,1
2,0,0,14,telganainy,1,0
0,0,0,4,suinht,1,0
2,165,1,4,aseifert,7,0
0,0,0,8,thuan8,0,0
23,4,7,30,arinik9,29,5
0,0,0,2,houzhenzhen,13,0
3,7,0,46,HarleyHK,4,7
11,832,0,54,araffin,3,0
0,0,0,2,ejhaya8,3,0
0,0,0,4,manhnvit,2,0
13,978,5,63,michalwols,18,9
0,0,0,2,harshchiki,23,1
7,15,3,41,muaazsalagar,23,0
7,46,0,10,yao-zhao,19,3
5,12,1,9,aptxna,15,12
0,6,0,2,wubaoli,4,0
0,0,0,1,wangzhaolang,7,0
3,278,0,33,nduyhai,8,0
1,1,0,24,tebandesade,10,0
1,2,0,3,zhaoyanpeng,4,3
8,248,5,66,sfailsthy,25,8
1,46,0,13,tramanh06,3,0
0,0,0,17,svcninja,7,0
3,354,2,145,gautam1411,10,2
0,36,0,2,Opdoop,8,2
10,30,6,25,python490,29,1
3,3,0,1,tomwhi,13,1
47,139,71,33,jasonwbw,14,139
2,82,2,6,mathusuthan,12,1
0,22,0,13,hubslave,9,0
22,46,6,74,becxer,30,16
9,20,15,8,vrmpx,25,6
19,94,3,24,bilalghalib,19,17
2,0,0,92,prasetyoandi,1,0
0,3,0,1,patent-python,17,0
0,0,0,8,G1NO,5,0
149,10,106,4,mfaruqui,19,347
41,150,66,31,ganeshjawahar,24,243
1,1,0,2,ManishKV,6,3
10,91,10,26,pltrdy,19,17
0,5,2,3,weili-ict,20,2
276,4,36,1,jeffdonahue,14,70
3,1,0,5,MHSSuliman,1,0
14,27,5,39,lambainsaan,30,1
0,41,0,51,barvin04,15,0
12,0,0,385,jagadishsinghr,0,0
0,1,0,1,Dnyana,0,0
2,3,3,11,yannadani,7,2
3,33,1,16,martinholub,18,1
13,110,16,24,arnomoonens,30,30
0,0,0,1,YKN18,3,0
0,1,0,15,gaorui1013,0,0
1,24,0,32,eulerwang,3,0
0,0,0,1,ryanchankh,2,0
0,15,0,12,suryamuddala,4,0
48,57,69,24,onejgordon,15,951
0,4,0,5,egg-west,4,0
15,157,7,10,anklos,20,2
2,0,0,0,lisant,1,0
7,142,3,5,arbfranklin,6,3
19,147,14,7,d2kagw,7,29
1,1,1,0,jqueryuncovered,1,22
8,4,7,16,joskoomen,7,14
15,19,83,0,sesser,23,257
4,2,0,0,FilizHazer,0,0
8,10,5,5,bayan,17,51
17,15,0,3,Nsewell,9,3
113,138,1,249,twalve,26,5
16,326,0,37,siculars,17,0
31,2,0,1,agencyrainford,0,0
77,210,14,7,gabehollombe,14,46
35,131,5,18,philoye,29,73
7,19,1,11,mcdit,13,1
18,46,7,32,aakashhdesai,11,9
104,289,130,24,adamfairholm,22,372
8,8,8,13,dsriedel,3,20
48,6,216,0,mediafront,5,378
13,6,1,4,ekanshpreet,3,4
132,34,5,1,NielsLeenheer,21,9
30,164,53,18,ggaughan,13,336
44,41,97,11,fbrandel,20,437
64,20,35,20,janpaul123,28,176
16,28,21,1,OneGeek,20,170
118,65,128,10,supereggbert,14,608
22,6,5,0,yayquery,4,53
227,6,155,0,tobytailor,22,2130
63,1400,0,25,swernerx,14,0
20,399,0,131,digitaldawn,16,0
956,25,1201,38,nathansmith,16,7687
3,0,0,212,GunNeil,5,0
1,5,0,100,KSimonnet,0,0
2,0,0,171,JChampo,0,0
0,3,0,3,KiwiBelma,6,0
5,2,1,11,benhachey,5,8
16,0,0,736,Caoimhe-IT,0,0
37,363,2,49,wakatara,24,4
7,23,0,9,maralcbr,7,0
63,899,1,501,ivolivares,23,8
6,16,0,16,digantakumar,8,3
23,27,0,113,daveslutzkin,23,1
3,1,0,45,Opendichotomy,0,0
25,142,0,21,jameshill,6,0
0,0,0,1,davemarshall,0,0
10,339,6,36,timjgleeson,26,8
21,241,9,54,lankz,2,46
24,6,6,14,donovan,27,9
5,301,0,130,wireddude,16,0
5,3,2,2,natxty,22,3
188,162,8,89,ryanking,18,59
4,7,0,5,SumeetGohil,17,0
58,2300,0,807,RaymondCrandall,6,0
4,510,1,18,aazlant,5,1
30,121,3,59,mattgabor,21,1
4,30,0,11,mikeharkin,21,0
11,4,0,2,vskarich,6,2
3,195,0,12,aaronazlant,2,0
22,434,5,38,colinmcardell,23,27
199,0,0,3100,katepesic,0,0
15,0,0,358,LateLabsTeam,0,0
152,252,177,208,tblobaum,27,1265
4,55,0,17,ZiiX,2,0
0,0,0,2,sourceminddxb,0,0
0,12,0,7,againksy,12,0
5,114,0,20,dior001,0,0
1,0,0,70,danielthomp,0,0
16,202,9,108,msawangwan,16,30
0,0,0,1,dandyhug,2,0
15,334,0,136,pierissimo,19,0
5,2,0,17,nitetrik,12,0
19,52,2,75,enchf,24,13
7,50,4,19,kdelmonte,23,5
3,16,0,25,johngalt305,3,0
45,403,0,248,gueyeb,29,3
14,397,2,45,EricDupertuis,14,1
5,0,0,19,Riyang,14,0
3,6,0,4,brecode,13,0
26,609,0,183,craiglondon,29,0
11,49,13,20,viktorbergehall,9,200
16,120,0,18,moxart,0,0
3,0,0,3,Inquizarus,4,0
227,18,12,5,andrewfb,9,3
118,177,309,0,shakiba,21,4302
195,0,23,1,bastl-instruments,29,125
30,8,12,27,utz82,16,153
9,14,0,16,pcowgill,5,0
7,0,0,0,nickolashe,7,0
46,739,4,12,paperkettle,11,30
4,1,0,5,pdaniell,4,2
8,6,1,6,nearnshaw,30,6
0,0,0,11,ali2233400,0,0
3,23,0,3,bjora857,5,2
14,0,39,2,andyjansson,28,292
1,1,0,0,ataiiii,1,0
17,37,0,8,carrierdown,6,99
238,35,119,0,erh,15,272
26,491,39,0,NodeGuy,28,154
119,14,28,2,dwight,13,99
43,45,0,59,kfalter,11,0
494,17,55,1,mranney,15,341
20,53,0,47,sumitngupta,30,2
606,0,3,0,sivers,7,56
1,101,0,41,junaidkbr,0,0
0,11,0,4,sangfroid-k,25,0
9,109,0,60,chenwang0,12,0
0,8,0,3,KTala9,14,0
0,8,0,1,sebojanko,2,0
16,250,0,47,niraj8,8,1
0,47,0,6,aviafelix,13,0
24,373,0,62,hamid914,9,1
7,53,0,11,orbenjc,5,0
15,107,0,158,MohannadNaj,14,0
29,80,0,4200,JetMeta,1,0
0,0,0,4,raaadin,4,0
1,195,0,4,LachlanRidley,7,0
0,3,1,1,gamcoh,14,7
0,0,0,4,goku02,3,0
22,873,7,166,hugows,17,279
20,508,8,59,briansunter,27,28
12,12,4,0,m-o-s-t-a-f-a,6,41
20,138,4,26,mohsentaleb,12,8
200,24,151,3,typesupply,21,357
17,2,0,0,MeTe-30,1,0
12,8,0,9,artlesshand,3,0
15,551,0,2,hooman,2,1
30,23,6,1,Fuzzyma,25,15
1,8,1,3,arcVyas,14,1
78,8,2,2,inimino,9,52
1,5,0,6,ulugbekna,0,0
1,50,0,6,JoeHeisenberg,7,0
2,0,1,1,matthewrfellows,3,1
0,0,0,1,aziz313080,0,0
10,16,0,17,mlbj,10,0
1,1,0,1,allandaly,1,0
22,106,0,27,agravitis,14,1
5,18,0,17,peterrentz,3,0
223,40,19,2,nirkaufman,26,13
45,1,0,0,jskinner,1,2
0,75,0,5,hyperparsa,6,0
18,55,0,740,NickThomson1977,5,0
26,482,14,78,mberneti,22,106
0,10,0,15,alirezarostaminia,1,0
29,56,1,21,zoli,6,2
0,46,0,70,ziziz,6,0
37,1400,1,362,jwachter,27,21
1,0,0,46,SajadHadian,0,0
8,98,0,74,muzichen,22,4
8,988,0,15,hydr4dev,5,0
0,8,0,17,rpathangi,5,0
0,5,0,9,kb10,21,0
25,75,10,6,autodidaddict,25,28
64,261,5,70,spacemonkey,21,18
67,1000,222,37,toland,20,2975
215,86,4,1500,mbunge,9,68
5,470,0,5,crenshawda,6,4
51,17,33,13,hokapoka,7,70
54,0,210,7,bitsai,20,231
250,28,101,0,harrah,18,370
